dataset,model,optimizer,seed,final_test_acc,final_loss,run_signature,completed
Robustness,Rosenbrock,SGD_start4,789,,0.05633147433400154,35a8928a86bf5db7ea75ebfcaa0e20e2e3356010d37feb80eda0cff1392dc84a,True
Robustness,Rosenbrock,SGD_start5,789,,0.8297846913337708,668084a18b208dbaf3b82f531bdba034969a26f4b77ca5e2c2eb2a60de02ea4d,True
Robustness,Rosenbrock,SGD_start6,789,,1.0593403577804565,40ae22e0cea610ea650d1c595e04eadf9685f8383f8eb1a28cd8a470e641ba8b,True
Robustness,Rosenbrock,SGD_start7,789,,0.0,a82de67e7bcf0468fb2086d99468feedcd88b799ab0c11e3aa0e1d5f21917a0d,True
Robustness,Rosenbrock,SAM_Adam_start6,1415,,0.27884307503700256,04813c100230eb29b4d0409fdbb4fe3f145048e7e35e89c0161258159bd4292b,True
Robustness,Rosenbrock,SAM_Adam_start7,1415,,0.0,7e07680bfee01b76787ce0065629d48afb757dcbf5c680d7fbe20999f829380d,True
Robustness,Rosenbrock,SGD_start8,789,,0.010028282180428505,b945c24f0dfee306ffa512771f1ea2de83ef3bca86512fdc55817822b42fa6cf,True
Robustness,Rosenbrock,SGD_start9,789,,0.12084688991308212,37264c39325d0356129f25ef6c695b32924771ce0ed0fa22e1b2e83397b0265f,True
Robustness,Rosenbrock,SGD_Momentum_start0,789,,0.6433355808258057,7f0f176550d4eb1548a11e69f1d9c841a2a9f80ad675bd2b799a146ff233665e,True
Robustness,Rosenbrock,SGD_Momentum_start1,789,,7.090969302225858e-05,f5cc45cc61701be12f44325ba1b482fadb1de5646b614c2d6e25821576ce531e,True
Robustness,Rosenbrock,SAM_Adam_start8,1415,,0.009524887427687645,7d294d7607e6494a9368e010c9265783ab19c3dc7d523d0e4e2e2da2ed2aff52,True
Robustness,Rosenbrock,SGD_Momentum_start2,789,,2.017696351686027e-05,ec845b5e036937d34e68fc28e55d8020ae67add561fbd9ce1711838b2f9cd73a,True
Robustness,Rosenbrock,SGD_Momentum_start3,789,,1.0817513465881348,09b94dadbf95cacbf3e8c8f0c64ce4f975ba467fc070910c656d6208334a19f0,True
Robustness,Rosenbrock,SGD_Momentum_start4,789,,0.5307701826095581,fc12dd4e964fecb704c5b68fff8078ae101cdacfce564c167765f16d57e89bf8,True
Robustness,Rosenbrock,SGD_Momentum_start5,789,,8.017530490178615e-05,684ea370cafc6be127ac19b8aa9a6349a5ca723e405ae8464cfbe76a61f913c3,True
Robustness,Rosenbrock,SAM_Adam_start9,1415,,0.09727723896503448,600b3b334a20cf2e336fa7cba356df5dfe042eb3fe90bde66c850366057c28a2,True
Robustness,Rosenbrock,SGD_Momentum_start6,789,,0.7878424525260925,78216418c5670599c2664198aff838dbc75b56a1d35bf6c414df7c4ca759eb45,True
Robustness,Rosenbrock,SGD_Momentum_start7,789,,0.0,789c083da96a0097cc8441e09312094d802762a43e5e55da968ce7b2ef3bacaf,True
Robustness,Rosenbrock,SGD_start0,1617,,0.022134898230433464,0b69d5b9143963b9cb649434917e099e89e0a27d3d9c9e32d985f92c64af39ca,True
Robustness,Rosenbrock,SGD_Momentum_start8,789,,0.3108105957508087,b44d6b96e3aacc8b3c602eff057a5ff53e9a66b47bba4156bcf7f6e01a6ae188,True
Robustness,Rosenbrock,SGD_start1,1617,,0.1313064843416214,6f4c8e92574a9b2764ba078a9ac5f340382801cd95bd247d118567880853a299,True
Robustness,Rosenbrock,SGD_Momentum_start9,789,,0.13423816859722137,695cce0594a4a4a34a3cb65355c98fdbabf1c0ca49b11b85609aa5fdc57290f6,True
Robustness,Rosenbrock,Adam_start0,789,,3.7463755688804667e-06,a6d15f9575fdc8978585c8eac239016acab82e9dfbc751d69599d3360185da36,True
Robustness,Rosenbrock,Adam_start1,789,,8.86163252289407e-05,db84dbb78724b53cf4c3b81963cd8cc64676498480119950b9c9122973fefd3a,True
Robustness,Rosenbrock,SGD_start2,1617,,0.010314838960766792,0748401a5fa115936dd172f3e1ea6a94a75a14937761570e4fb65425e49e2220,True
Robustness,Rosenbrock,SGD_start2,1617,,0.010314838960766792,0748401a5fa115936dd172f3e1ea6a94a75a14937761570e4fb65425e49e2220,True
Robustness,Rosenbrock,SGD_start3,1617,,0.8264845609664917,5d9278061e8c9af7286b8ef2b33b7d7c9ff2e0b97bcd574eeb24b655cfb8c087,True
Robustness,Rosenbrock,Adam_start2,789,,0.015473945997655392,b828baa162ec5bc3b6d2fceb6f55c41ac1fb3bcb0a597dbd20e0f53b25f57294,True
Robustness,Rosenbrock,Adam_start3,789,,6.38204364804551e-05,44ce61d513d8b882582667f4e0db8718883e70fea327dcba271e88de09cfe7a0,True
Robustness,Rosenbrock,Adam_start4,789,,8.167057239916176e-05,d8d0b12bd60382a2083fc8c7d9b28501ace81a60f990e0cf59051cffb57275be,True
Robustness,Rosenbrock,Adam_start5,789,,7.800068124197423e-05,06fac92cb2170981f4982a933da665d3fe375dad579948741c1b99353ab64d4d,True
Robustness,Rosenbrock,SGD_start3,1617,,0.8264845609664917,5d9278061e8c9af7286b8ef2b33b7d7c9ff2e0b97bcd574eeb24b655cfb8c087,True
Robustness,Rosenbrock,SGD_start4,1617,,0.05633147433400154,3f96deffad22943aa55e325239a3d82bd4b9375490a450c6839efc4b0c125270,True
Robustness,Rosenbrock,Adam_start6,789,,6.162800127640367e-05,992d71ef2273988526c16c59b4b2df2e9e7c62446e89944fbc47e8ef3d0123da,True
Robustness,Rosenbrock,Adam_start7,789,,0.0,86c3d566bc9833511d2858b86aa999b6e459917605fd4a86ba6744fdf959dbc2,True
Robustness,Rosenbrock,SGD_start4,1617,,0.05633147433400154,3f96deffad22943aa55e325239a3d82bd4b9375490a450c6839efc4b0c125270,True
Robustness,Rosenbrock,SGD_start5,1617,,0.8297846913337708,6ad0756c2ba95f11e3cb0a0e78b1983d99168943f736763af133efca78754cd9,True
Robustness,Rosenbrock,Adam_start8,789,,0.006157862488180399,a7df7d39114a37fb2ab63979311290aed85826d8f5a2a635fce479cb89e1ffd4,True
Robustness,Rosenbrock,Adam_start9,789,,6.70250883558765e-05,83089a2f2d21be1a3ef2a77ede769cf280af251b3de06a9698d390698d99e584,True
Robustness,Rosenbrock,SGD_start5,1617,,0.8297846913337708,6ad0756c2ba95f11e3cb0a0e78b1983d99168943f736763af133efca78754cd9,True
Robustness,Rosenbrock,SGD_start6,1617,,1.0593403577804565,0585aa414b48f59fb22f6ea13572bd99b3bea947d8eb6da1024a5643f69a418a,True
Robustness,Rosenbrock,SGD_start7,1617,,0.0,531f710627a4cfbc6d01d6a249372359cc1921c91e33ae0bb8bcd0070b551d31,True
Robustness,Rosenbrock,SGD_start6,1617,,1.0593403577804565,0585aa414b48f59fb22f6ea13572bd99b3bea947d8eb6da1024a5643f69a418a,True
Robustness,Rosenbrock,SGD_start8,1617,,0.010028282180428505,8e6539b77129d9cd2c830a36e62765d86a7399534b7db74fbbedb42b143bfa59,True
Robustness,Rosenbrock,SGD_start8,1617,,0.010028282180428505,8e6539b77129d9cd2c830a36e62765d86a7399534b7db74fbbedb42b143bfa59,True
Robustness,Rosenbrock,SGD_start9,1617,,0.12084688991308212,156badd084420d6cd8f25d390efe3bd720cfe94f4491c3b181bd2a719fc2fbf9,True
Robustness,Rosenbrock,SAM_SGD_start0,789,,0.3039582371711731,35c5a8038ff60fc15a8d1af48b739038c5c695b5a7f1ec17ad880a8d0ca1d9e8,True
Robustness,Rosenbrock,SGD_start9,1617,,0.12084688991308212,156badd084420d6cd8f25d390efe3bd720cfe94f4491c3b181bd2a719fc2fbf9,True
Robustness,Rosenbrock,SGD_Momentum_start0,1617,,0.6433355808258057,2e0408a63ed19fd5bc9ebb8c950aef26625cad64b3344778afb40272f3b8e6e2,True
Robustness,Rosenbrock,SGD_Momentum_start1,1617,,7.090969302225858e-05,7d7e84fabf973ee025c1ea6b75e1084668f4f02d210af397c9102e4987f625cc,True
Robustness,Rosenbrock,SGD_Momentum_start0,1617,,0.6433355808258057,2e0408a63ed19fd5bc9ebb8c950aef26625cad64b3344778afb40272f3b8e6e2,True
Robustness,Rosenbrock,SGD_Momentum_start2,1617,,2.017696351686027e-05,c3e66929bf5d70715461bb5e3e13cc9067d91fcc5b187204dadd324e5ebee0c5,True
Robustness,Rosenbrock,SGD_Momentum_start2,1617,,2.017696351686027e-05,c3e66929bf5d70715461bb5e3e13cc9067d91fcc5b187204dadd324e5ebee0c5,True
Robustness,Rosenbrock,SAM_SGD_start1,789,,0.05171332508325577,f3952cbd478376e6ae9e512d5b950aad36590336f7dcd75d0ee9a337d944f961,True
Robustness,Rosenbrock,SGD_Momentum_start3,1617,,1.0817513465881348,7af54f659e693cfb25b4583981e60a564ef688349d1aac5ad31cd8e2278859f3,True
Robustness,Rosenbrock,SGD_Momentum_start3,1617,,1.0817513465881348,7af54f659e693cfb25b4583981e60a564ef688349d1aac5ad31cd8e2278859f3,True
Robustness,Rosenbrock,SGD_Momentum_start4,1617,,0.5307701826095581,e4589bac297e6115486596a4fa3425d21160e6612f05353c42541a2344f987c9,True
Robustness,Rosenbrock,SGD_Momentum_start5,1617,,8.017530490178615e-05,dccf46dad7d2dfb649cbef2a5862d3e0da37dcf0013d3540bc68a0720f329c1e,True
Robustness,Rosenbrock,SGD_Momentum_start4,1617,,0.5307701826095581,e4589bac297e6115486596a4fa3425d21160e6612f05353c42541a2344f987c9,True
Robustness,Rosenbrock,SGD_Momentum_start6,1617,,0.7878424525260925,329da659f4e2cd652efb7f026e0a45c644816850ac032ed6a3bcdb2876d8a28a,True
Robustness,Rosenbrock,SGD_Momentum_start7,1617,,0.0,6303a23ca72aab79db8fdacba6e8941cebad3075ac74afd03c3fc2786c72ebc3,True
Robustness,Rosenbrock,SGD_Momentum_start6,1617,,0.7878424525260925,329da659f4e2cd652efb7f026e0a45c644816850ac032ed6a3bcdb2876d8a28a,True
Robustness,Rosenbrock,SAM_SGD_start2,789,,0.06731434911489487,7e42707cd9e7eddffe611f7e5fe0eb164107b2b567a5793c26c1c9ef1a9643e1,True
Robustness,Rosenbrock,SGD_Momentum_start8,1617,,0.3108105957508087,7b9f0de2e249a223f27d4bd45455893ede9658853364deaca4de82a021eef33a,True
Robustness,Rosenbrock,SGD_Momentum_start8,1617,,0.3108105957508087,7b9f0de2e249a223f27d4bd45455893ede9658853364deaca4de82a021eef33a,True
Robustness,Rosenbrock,SGD_Momentum_start9,1617,,0.13423816859722137,2d2d0892d5670adee33956adfbc5ddcb498b2d52a7852af9341eb4eb288fade2,True
Robustness,Rosenbrock,Adam_start0,1617,,3.7463755688804667e-06,290b5a78f72de67666a4ba7476d2232bf03eec34548b94eafc3ca5e7f68c530b,True
Robustness,Rosenbrock,Adam_start1,1617,,8.86163252289407e-05,200ea7ea41cb03a878f717b5790a9cfe3a6b0d9bd7a8982d233cf3cd69e154d1,True
Robustness,Rosenbrock,SGD_Momentum_start9,1617,,0.13423816859722137,2d2d0892d5670adee33956adfbc5ddcb498b2d52a7852af9341eb4eb288fade2,True
Robustness,Rosenbrock,Adam_start2,1617,,0.015473945997655392,a1d06ad7c74a3d7f2344090e5fc950e524d60af6b0422b0692cd9c7c812feb06,True
Robustness,Rosenbrock,Adam_start3,1617,,6.38204364804551e-05,679e7c515c3b6498e6a788c4553285ea50dba228f71c4bbef0fe75b3eb357b7f,True
Robustness,Rosenbrock,Adam_start4,1617,,8.167057239916176e-05,3327e950a0eeeb5b4400a86c72919bacd6da600816d6de992fa14e75d16d6387,True
Robustness,Rosenbrock,Adam_start5,1617,,7.800068124197423e-05,0569086593319797a366d4a933aa7ee38c53d4a5c5db06ddfce0bb8ffef6140a,True
Robustness,Rosenbrock,Adam_start2,1617,,0.015473945997655392,a1d06ad7c74a3d7f2344090e5fc950e524d60af6b0422b0692cd9c7c812feb06,True
Robustness,Rosenbrock,SAM_SGD_start3,789,,0.0873548686504364,b10b95355626cea425cbd0bc747f079845bec92eec10c23ec1d95a7b08eacc36,True
Robustness,Rosenbrock,Adam_start6,1617,,6.162800127640367e-05,4276bc096420e3a555feb1730ab4392a4e81a01efb992319a2fcbfbedd4b1385,True
Robustness,Rosenbrock,Adam_start7,1617,,0.0,8ee9efab91b070ef10907ed8bdb90a75b6d643618cfc3d7845dd5fc5a808b167,True
Robustness,Rosenbrock,Adam_start6,1617,,6.162800127640367e-05,4276bc096420e3a555feb1730ab4392a4e81a01efb992319a2fcbfbedd4b1385,True
Robustness,Rosenbrock,Adam_start8,1617,,0.006157862488180399,0d99f5fc3d85483ac439a2913cef7652570f52cd36b64fdd415b26202d437ce5,True
Robustness,Rosenbrock,Adam_start9,1617,,6.70250883558765e-05,0560ee89b2cae202696ddf889806c3f32d272aac78fac0ba8028e5fd26223086,True
Robustness,Rosenbrock,Adam_start8,1617,,0.006157862488180399,0d99f5fc3d85483ac439a2913cef7652570f52cd36b64fdd415b26202d437ce5,True
Robustness,Rosenbrock,SAM_SGD_start4,789,,0.11416757851839066,830bd82d3d0922830edb4ba6a9a5c175c868d93ea1d681cfc5d3ed55215f158c,True
Robustness,Rosenbrock,SAM_SGD_start0,1617,,0.3039582371711731,b7eaab229da8bfbcd0e9f49bebf4389b7474146db7a9bbb31148a95c7efc6d3c,True
Robustness,Rosenbrock,SAM_SGD_start0,1617,,0.3039582371711731,b7eaab229da8bfbcd0e9f49bebf4389b7474146db7a9bbb31148a95c7efc6d3c,True
Robustness,Rosenbrock,SAM_SGD_start5,789,,0.655799388885498,9eff7c2c608ce0e5105d524ced32625bed4b06b7caea6b6d7b0532461d25cb20,True
Robustness,Rosenbrock,SAM_SGD_start1,1617,,0.05171332508325577,1ddd973687a2ae0e4d9821a4fa412ef4477e4fadeccd68e0f78384dd6362cdf2,True
Robustness,Rosenbrock,SAM_SGD_start1,1617,,0.05171332508325577,1ddd973687a2ae0e4d9821a4fa412ef4477e4fadeccd68e0f78384dd6362cdf2,True
Robustness,Rosenbrock,SAM_SGD_start6,789,,0.2834111154079437,74f0275ee2ce708e159d138d8c15428c7bd75c4861d7ac56e495b7cbcac8f0e6,True
Robustness,Rosenbrock,SAM_SGD_start7,789,,0.0,bce9727b7a7d0b1c21750d946073bad2320488b448b623ac7b54d3c629e4f100,True
Robustness,Rosenbrock,SAM_SGD_start2,1617,,0.06731434911489487,c1800b70b86fd9793bbd2e0201c9b999c88044fb4bc335c6e78e64678d48b74b,True
Robustness,Rosenbrock,SAM_SGD_start2,1617,,0.06731434911489487,c1800b70b86fd9793bbd2e0201c9b999c88044fb4bc335c6e78e64678d48b74b,True
Robustness,Rosenbrock,SAM_SGD_start8,789,,0.1193513497710228,ae013e2b78888b66d230da53a5e0fa5a97a2244e4afb25e38880e7072f8ce55f,True
Robustness,Rosenbrock,SAM_SGD_start3,1617,,0.0873548686504364,fbf1b8eb9f151f3e704adc7f5a412b64489374173a6d83e7558b951f2b036f5e,True
Robustness,Rosenbrock,SAM_SGD_start3,1617,,0.0873548686504364,fbf1b8eb9f151f3e704adc7f5a412b64489374173a6d83e7558b951f2b036f5e,True
Robustness,Rosenbrock,SAM_SGD_start9,789,,0.26087185740470886,1aadd57df13d4db33b8725cd128ac62b839feb5bc5337cf8747fbbf5b3b3c882,True
Robustness,Rosenbrock,SAM_SGD_start4,1617,,0.11416757851839066,a88b679fb03e00352683c60e50c114068a8cbd789aa0c2672830e6f0b289b9dc,True
Robustness,Rosenbrock,SAM_SGD_start4,1617,,0.11416757851839066,a88b679fb03e00352683c60e50c114068a8cbd789aa0c2672830e6f0b289b9dc,True
Robustness,Rosenbrock,SAM_Adam_start0,789,,0.008722423575818539,c042f432aa55c96c8abaace599eac3d329758950f71eb788c55446c41adf275f,True
Robustness,Rosenbrock,SAM_SGD_start5,1617,,0.655799388885498,bb7318ed031a4a01421bbda57311431dc8bd905c7405797fba500beecc93b047,True
Robustness,Rosenbrock,SAM_SGD_start5,1617,,0.655799388885498,bb7318ed031a4a01421bbda57311431dc8bd905c7405797fba500beecc93b047,True
Robustness,Rosenbrock,SAM_Adam_start1,789,,0.011822768487036228,271777136ac4a8fadcabed355281bc14a62f1ddbac6d37e98f58dd9606016b90,True
Robustness,Rosenbrock,SAM_SGD_start6,1617,,0.2834111154079437,6b5e268ba05ef4c37704d78504d912db00f4b6b1d5102e531ba8d5013684f6af,True
Robustness,Rosenbrock,SAM_SGD_start7,1617,,0.0,1d79157a7c9d96366253de5d26ccf41bfff785e5f7212287a14d2be37977fa52,True
Robustness,Rosenbrock,SAM_Adam_start2,789,,0.034497011452913284,1e714b46dcd5c87c5d779b85319107da3fe7535d96f31191ed6eb2a9d19348ff,True
Robustness,Rosenbrock,SAM_SGD_start8,1617,,0.1193513497710228,9538702574ba16d1c936c5d29353887e33e0fc775e0a44c143453a662d8184d8,True
Robustness,Rosenbrock,SAM_SGD_start8,1617,,0.1193513497710228,9538702574ba16d1c936c5d29353887e33e0fc775e0a44c143453a662d8184d8,True
Robustness,Rosenbrock,SAM_Adam_start3,789,,0.017284002155065536,77c415818042bd1257530d7883c61994f3aa804a1b47c2b160cd5048ea94a7bb,True
Robustness,Rosenbrock,SAM_SGD_start9,1617,,0.26087185740470886,b5bb2e241bd2f5b361ef6334a95c93a2307774bed796ce397b7a9c5469031597,True
Robustness,Rosenbrock,SAM_SGD_start9,1617,,0.26087185740470886,b5bb2e241bd2f5b361ef6334a95c93a2307774bed796ce397b7a9c5469031597,True
Robustness,Rosenbrock,SAM_Adam_start4,789,,0.1292017698287964,3375866f82c5c259ff9eabb598b8fdc8b555c580618444bcffc62968c1187fad,True
Robustness,Rosenbrock,SAM_Adam_start0,1617,,0.008722423575818539,b8d45a6e7647ef0875fbb8d6528418ad81c2260871fec825bebcebb29dc74033,True
Robustness,Rosenbrock,SAM_Adam_start0,1617,,0.008722423575818539,b8d45a6e7647ef0875fbb8d6528418ad81c2260871fec825bebcebb29dc74033,True
Robustness,Rosenbrock,SAM_Adam_start5,789,,0.024545788764953613,0bdbafaca98253c0bc3ab529a501f5a1b0aee1ed2b5ba7cc1012993ff2c3d808,True
Robustness,Rosenbrock,SAM_Adam_start1,1617,,0.011822768487036228,3bcf5ab15a4404e490723b1922580b9bacaa214137829bfc9827aafdaf885401,True
Robustness,Rosenbrock,SAM_Adam_start1,1617,,0.011822768487036228,3bcf5ab15a4404e490723b1922580b9bacaa214137829bfc9827aafdaf885401,True
Robustness,Rosenbrock,SAM_Adam_start6,789,,0.27884307503700256,fc5316d6f4e8095e643e6f15ffa756e6ae7ecb7e417a4fe14a87270f6dc7ec78,True
Robustness,Rosenbrock,SAM_Adam_start7,789,,0.0,66f13d5367c162e4de50013d471a06e04c06b8bdd312fca587a18468fc849fdc,True
Robustness,Rosenbrock,SAM_Adam_start2,1617,,0.034497011452913284,7716c6325c5e440d64c37775f665ed88590a1b066e22bd06c9ef448dbb225b8d,True
Robustness,Rosenbrock,SAM_Adam_start2,1617,,0.034497011452913284,7716c6325c5e440d64c37775f665ed88590a1b066e22bd06c9ef448dbb225b8d,True
Robustness,Rosenbrock,SAM_Adam_start8,789,,0.009524887427687645,4411e1f362642d3928947c842675264f69dec58faf0706e7315078fe422ebc74,True
Robustness,Rosenbrock,SAM_Adam_start3,1617,,0.017284002155065536,f4080d7632b0bdd92aa838575fb23a1771c4ba75a43ba982a96005e5f7bc38aa,True
Robustness,Rosenbrock,SAM_Adam_start3,1617,,0.017284002155065536,f4080d7632b0bdd92aa838575fb23a1771c4ba75a43ba982a96005e5f7bc38aa,True
Robustness,Rosenbrock,SAM_Adam_start9,789,,0.09727723896503448,1cb2f09c1959dda601aa6fabb6eb31661e79a4989848bb0d35923d4cade7f31e,True
Robustness,Rosenbrock,SGD_start0,1011,,0.022134898230433464,0ec6bee4e7409a9cd6c6a5d62a68a1651f98544254db5eaa8af92aad5cc8814e,True
Robustness,Rosenbrock,SAM_Adam_start4,1617,,0.1292017698287964,a06278007ba1ae83a5b223f63b331b36c19956e3cd0d3284a24504aa1aab0fc5,True
Robustness,Rosenbrock,SAM_Adam_start4,1617,,0.1292017698287964,a06278007ba1ae83a5b223f63b331b36c19956e3cd0d3284a24504aa1aab0fc5,True
Robustness,Rosenbrock,SGD_start1,1011,,0.1313064843416214,4281461bcaa8688145deb0aa058789b917d08deb730dff612315662cfa2a9c53,True
Robustness,Rosenbrock,SGD_start2,1011,,0.010314838960766792,f7ed0ab8420d5ad1e4c12cb3f255b493a44ccfb6a7ebc67e4ad56cbf186988b1,True
Robustness,Rosenbrock,SGD_start3,1011,,0.8264845609664917,a35f633d13c0a060af67e2f2ebdfc5266c2e11287d035f6392686303de891951,True
Robustness,Rosenbrock,SAM_Adam_start5,1617,,0.024545788764953613,90b79703a636ec3f8c509dc5b6b33ee154715b4792498a51440e060ed87fa06b,True
Robustness,Rosenbrock,SAM_Adam_start5,1617,,0.024545788764953613,90b79703a636ec3f8c509dc5b6b33ee154715b4792498a51440e060ed87fa06b,True
Robustness,Rosenbrock,SGD_start4,1011,,0.05633147433400154,d6dc75ddc3b19bf3a3408bb4ad80ebe581de0e161063089d7c59165ff9b7e214,True
Robustness,Rosenbrock,SGD_start5,1011,,0.8297846913337708,2d6565be92454ab3028b25555b190deeef16834c01811c93198cc63ae20dbb58,True
Robustness,Rosenbrock,SGD_start6,1011,,1.0593403577804565,553090ac107efe1f7f0b1c26aa66dcd390906ebc13e7d033212d2c1c6182b3a5,True
Robustness,Rosenbrock,SGD_start7,1011,,0.0,d0d5cfb6078250280371ae9607f3316bd827d75af08d1b0e7ca32eca2d4cbe9f,True
Robustness,Rosenbrock,SAM_Adam_start6,1617,,0.27884307503700256,a38089f3655730852a8c65df20c289c321b58bb7cba1511883296015215c93f4,True
Robustness,Rosenbrock,SAM_Adam_start7,1617,,0.0,0c05fd80682b40bd29434d7b5cf4c0b1ed6c28d8bed0c43fb0c5889ae0fe3f21,True
Robustness,Rosenbrock,SAM_Adam_start6,1617,,0.27884307503700256,a38089f3655730852a8c65df20c289c321b58bb7cba1511883296015215c93f4,True
Robustness,Rosenbrock,SGD_start8,1011,,0.010028282180428505,b5ba01e1b604891a06d54e780f2404185bd5c808309068a973560befb1dcfc9d,True
Robustness,Rosenbrock,SGD_start9,1011,,0.12084688991308212,27f9b82e1e9a9e2d8397dc312237fabe084b0d306f1c79f4749bd70e2dab3064,True
Robustness,Rosenbrock,SAM_Adam_start8,1617,,0.009524887427687645,c9bd1add1d2692308e8b3e7ec384537a5a42b02de4649996f932dffcc544ff73,True
Robustness,Rosenbrock,SGD_Momentum_start0,1011,,0.6433355808258057,63976e54bf80950811524f2029ab202e364c10bc72226950c266212eaed93034,True
Robustness,Rosenbrock,SAM_Adam_start8,1617,,0.009524887427687645,c9bd1add1d2692308e8b3e7ec384537a5a42b02de4649996f932dffcc544ff73,True
Robustness,Rosenbrock,SGD_Momentum_start1,1011,,7.090969302225858e-05,5a94da37b6ad35cf71a30f3ff647151eb3a5708f5d13a330c0abfe075efa0f9e,True
Robustness,Rosenbrock,SGD_Momentum_start2,1011,,2.017696351686027e-05,d88847daf41e36edaf7bc749f15bdfa09f187002d41b7c184422e116897a7570,True
Robustness,Rosenbrock,SGD_Momentum_start3,1011,,1.0817513465881348,81d0dde142833303152f9952e8ec94349ae30b49818e1fa49702984d13025137,True
Robustness,Rosenbrock,SAM_Adam_start9,1617,,0.09727723896503448,e74f678ff254e0c9fe87bade2372ef75499022ae94617337db46c1d47a4445fc,True
Robustness,Rosenbrock,SAM_Adam_start9,1617,,0.09727723896503448,e74f678ff254e0c9fe87bade2372ef75499022ae94617337db46c1d47a4445fc,True
Robustness,Rosenbrock,SGD_Momentum_start4,1011,,0.5307701826095581,6ca13746d091d53e691b7734269f0ebe8d1ae25b4b4ca58f54faafb84f6433e8,True
Robustness,Rosenbrock,SGD_Momentum_start5,1011,,8.017530490178615e-05,d07181c92d3e9d676681ad486ee55bfa60c9e1189e79873c05ba301ae9829daa,True
Robustness,Rosenbrock,SGD_start0,1819,,0.022134898230433464,96065cd1e9a7ea2a8af8404d8068a7ee8c670e7d367ff2fe03ea877a3bb8fb29,True
Robustness,Rosenbrock,SGD_start0,1819,,0.022134898230433464,96065cd1e9a7ea2a8af8404d8068a7ee8c670e7d367ff2fe03ea877a3bb8fb29,True
Robustness,Rosenbrock,SGD_start1,1819,,0.1313064843416214,128716cec650d37004efc08589efa6ab22fb4a02dd9b31bb487912db9698df5b,True
Robustness,Rosenbrock,SGD_start1,1819,,0.1313064843416214,128716cec650d37004efc08589efa6ab22fb4a02dd9b31bb487912db9698df5b,True
Robustness,Rosenbrock,SGD_start2,1819,,0.010314838960766792,1a57b7fbcdcb016878d07e41711cbac5d242464f29ca522371de8b7fd0a0cf93,True
Robustness,Rosenbrock,SGD_start2,1819,,0.010314838960766792,1a57b7fbcdcb016878d07e41711cbac5d242464f29ca522371de8b7fd0a0cf93,True
Robustness,Rosenbrock,SGD_start3,1819,,0.8264845609664917,49cfaf062926adde1c1b590b4e948f6f15178cf14d1691bde2094e8812e1a215,True
Robustness,Rosenbrock,SGD_start3,1819,,0.8264845609664917,49cfaf062926adde1c1b590b4e948f6f15178cf14d1691bde2094e8812e1a215,True
Robustness,Rosenbrock,SGD_start4,1819,,0.05633147433400154,1371bd0226e91c133ee5a28b5e3efe5d866cf50f23b3365c7f374f5b3feefae8,True
Robustness,Rosenbrock,SGD_start4,1819,,0.05633147433400154,1371bd0226e91c133ee5a28b5e3efe5d866cf50f23b3365c7f374f5b3feefae8,True
Robustness,Rosenbrock,SGD_start5,1819,,0.8297846913337708,ca446dbd895acc077fd8ce57205de938f73310af6ca66c02e02dc50fa927ba93,True
Robustness,Rosenbrock,SGD_start5,1819,,0.8297846913337708,ca446dbd895acc077fd8ce57205de938f73310af6ca66c02e02dc50fa927ba93,True
Robustness,Rosenbrock,SGD_start6,1819,,1.0593403577804565,fa5c8381670730097262509e7d0771f3beee83ed9e8617eeff30c8ca69dbde35,True
Robustness,Rosenbrock,SGD_start7,1819,,0.0,daef80f1e5fd7463bd10b0bf08b0d6562d7b6c21550a60cba2a60b829916ab6b,True
Robustness,Rosenbrock,SGD_start6,1819,,1.0593403577804565,fa5c8381670730097262509e7d0771f3beee83ed9e8617eeff30c8ca69dbde35,True
Robustness,Rosenbrock,SGD_start8,1819,,0.010028282180428505,ac4e2e46d87f95f8b625b69a3761e1e48b4e9e22f2e56c8411110c8a9e54d3ef,True
Robustness,Rosenbrock,SGD_start8,1819,,0.010028282180428505,ac4e2e46d87f95f8b625b69a3761e1e48b4e9e22f2e56c8411110c8a9e54d3ef,True
Robustness,Rosenbrock,SGD_start9,1819,,0.12084688991308212,923f2dc5744cb33fdf1c9d4b8f286e94dfcf0b843ba47d5b4a59fd9a16f93e36,True
Robustness,Rosenbrock,SGD_start9,1819,,0.12084688991308212,923f2dc5744cb33fdf1c9d4b8f286e94dfcf0b843ba47d5b4a59fd9a16f93e36,True
Robustness,Rosenbrock,SGD_Momentum_start0,1819,,0.6433355808258057,64e7d4eedec336ff9268bc7b496dbe84c2119033bf571e317f86b99d58476881,True
Robustness,Rosenbrock,SGD_Momentum_start0,1819,,0.6433355808258057,64e7d4eedec336ff9268bc7b496dbe84c2119033bf571e317f86b99d58476881,True
Robustness,Rosenbrock,SGD_Momentum_start1,1819,,7.090969302225858e-05,102604ce44564aa3474e4aee8a9795ed997f75cadf806452e84aa7fe75de75e8,True
Robustness,Rosenbrock,SGD_Momentum_start1,1819,,7.090969302225858e-05,102604ce44564aa3474e4aee8a9795ed997f75cadf806452e84aa7fe75de75e8,True
Robustness,Rosenbrock,SGD_Momentum_start2,1819,,2.017696351686027e-05,1ef6ac9610b319a63593ac72d2e0adc158a762e3c086f68d43f04432d4ed1802,True
